1.400000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 1.621000000000000045e-03 -2.100000000000000087e-04 -9.999989999999999712e-01 -5.172020000000000506e-01 -8.558630000000000404e-01 -6.589999999999999721e-04 -8.558620000000000116e-01 5.172020000000000506e-01 -1.495999999999999934e-03
8.000000000000000000e+00 1.500000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 2.017000000000000130e-03 -4.492000000000000333e-03 9.999879999999999880e-01 3.109450000000000269e-01 -9.504150000000000098e-01 -4.896000000000000178e-03 9.504259999999999931e-01 3.109509999999999774e-01 -5.199999999999999544e-04
1.200000000000000000e+01 1.500000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 1.214999999999999934e-03 -1.039999999999999936e-04 9.999989999999999712e-01 3.106320000000000192e-01 -9.505299999999999860e-01 -4.760000000000000234e-04 9.505299999999999860e-01 3.106320000000000192e-01 -1.121999999999999950e-03
1.900000000000000000e+01 1.500000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -3.099999999999999999e-04 6.151000000000000217e-03 9.999810000000000088e-01 3.133889999999999731e-01 -9.496059999999999501e-01 5.937999999999999702e-03 9.496250000000000524e-01 3.133850000000000247e-01 -1.632999999999999903e-03
2.600000000000000000e+01 1.500000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.379000000000000017e-03 -8.361000000000000376e-03 9.999639999999999640e-01 3.152719999999999967e-01 -9.489720000000000377e-01 -7.498999999999999590e-03 9.489999999999999547e-01 3.152499999999999747e-01 3.944999999999999722e-03
2.800000000000000000e+01 1.500000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 4.440000000000000045e-04 -6.891999999999999689e-03 9.999759999999999760e-01 3.167050000000000143e-01 -9.485010000000000385e-01 -6.676999999999999776e-03 9.485240000000000338e-01 3.166999999999999815e-01 1.761999999999999894e-03
1.800000000000000000e+01 1.010000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 4.479999999999999933e-04 -2.039999999999999984e-04 1.000000000000000000e+00 8.863189999999999680e-01 4.630750000000000144e-01 -3.020000000000000223e-04 -4.630750000000000144e-01 8.863189999999999680e-01 3.879999999999999985e-04
2.200000000000000000e+01 1.010000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 3.572000000000000088e-03 8.736000000000000709e-03 9.999550000000000383e-01 8.876969999999999583e-01 4.603709999999999747e-01 -7.191999999999999608e-03 -4.604139999999999899e-01 8.876829999999999998e-01 -6.109999999999999980e-03
2.600000000000000000e+01 1.010000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 8.409999999999999507e-04 -7.470000000000000077e-03 9.999719999999999720e-01 8.886910000000000087e-01 4.584980000000000167e-01 2.677999999999999825e-03 -4.585049999999999959e-01 8.886640000000000095e-01 7.023999999999999862e-03
2.900000000000000000e+01 1.010000000000000000e+02 7.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.240000000000000000e-03 -1.387500000000000018e-02 9.999029999999999863e-01 8.889770000000000172e-01 4.578900000000000192e-01 7.457000000000000087e-03 -4.579489999999999950e-01 8.889000000000000234e-01 1.176699999999999968e-02
7.000000000000000000e+00 2.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 1.649999999999999991e-04 -2.174000000000000151e-03 -9.999980000000000535e-01 4.451080000000000036e-01 8.954750000000000210e-01 -1.874000000000000015e-03 8.954769999999999675e-01 -4.451060000000000016e-01 1.116000000000000021e-03
1.000000000000000000e+01 2.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -4.859999999999999954e-04 -7.476000000000000006e-03 -9.999719999999999720e-01 4.471640000000000059e-01 8.944260000000000543e-01 -6.904999999999999680e-03 8.944520000000000248e-01 -4.471539999999999959e-01 2.907999999999999995e-03
1.400000000000000000e+01 2.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -2.099999999999999870e-03 -5.506999999999999743e-03 -9.999829999999999552e-01 4.481550000000000256e-01 8.939369999999999816e-01 -5.864000000000000289e-03 8.939540000000000264e-01 -4.481589999999999741e-01 5.910000000000000539e-04
1.800000000000000000e+01 2.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.502999999999999996e-03 -6.499999999999999702e-04 -9.999989999999999712e-01 4.490879999999999872e-01 8.934870000000000312e-01 -1.255999999999999955e-03 8.934860000000000024e-01 -4.490890000000000160e-01 -1.051000000000000068e-03
2.700000000000000000e+01 2.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.079999999999999960e-04 -4.192000000000000413e-03 -9.999909999999999632e-01 4.487220000000000097e-01 8.936629999999999852e-01 -3.794000000000000063e-03 8.936709999999999932e-01 -4.487189999999999790e-01 1.783999999999999996e-03
3.000000000000000000e+00 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -3.199999999999999855e-05 4.205000000000000404e-03 -9.999909999999999632e-01 4.487490000000000090e-01 8.936500000000000554e-01 3.743999999999999932e-03 8.936579999999999524e-01 -4.487450000000000050e-01 -1.915999999999999951e-03
7.000000000000000000e+00 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -2.530000000000000239e-04 -2.788999999999999813e-03 -9.999959999999999960e-01 4.507220000000000115e-01 8.926610000000000378e-01 -2.603999999999999978e-03 8.926650000000000418e-01 -4.507200000000000095e-01 1.031999999999999931e-03
1.000000000000000000e+01 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -6.999999999999999929e-04 -7.706000000000000176e-03 -9.999700000000000255e-01 4.526160000000000183e-01 8.916770000000000529e-01 -7.187999999999999945e-03 8.917049999999999699e-01 -4.526069999999999816e-01 2.863999999999999792e-03
1.400000000000000000e+01 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.760000000000000063e-03 -4.196000000000000077e-03 -9.999900000000000455e-01 4.536410000000000164e-01 8.911729999999999929e-01 -4.538000000000000367e-03 8.911829999999999474e-01 -4.536439999999999917e-01 3.350000000000000113e-04
1.900000000000000000e+01 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 -1.299000000000000024e-03 3.435999999999999818e-03 -9.999930000000000208e-01 4.548139999999999961e-01 8.905830000000000135e-01 2.468999999999999841e-03 8.905849999999999600e-01 -4.548079999999999901e-01 -2.720000000000000195e-03
2.700000000000000000e+01 2.400000000000000000e+01 9.000000000000000000e+00 0.000000000000000000e+00 1.600000000000000089e+00 9.000000000000000567e-05 -4.675999999999999601e-03 -9.999890000000000168e-01 4.531709999999999905e-01 8.914140000000000397e-01 -4.127999999999999725e-03 8.914229999999999654e-01 -4.531660000000000132e-01 2.199000000000000000e-03
